Time Window,Date,Underlying,TEF.MC,REP.MC,BBVA.MC
500,2008-11-06,BBVA.MC,0.8117357624319531,0.7668619538787461,1.0
500,2008-11-07,TEF.MC,1.0,0.7281103062953485,0.8115435372347579
500,2008-11-07,REP.MC,0.7281103062953485,1.0,0.7669364820304502
500,2008-11-07,BBVA.MC,0.8115435372347579,0.7669364820304502,1.0
500,2008-11-10,TEF.MC,1.0,0.7282690246899586,0.8099723998228815
500,2008-11-10,REP.MC,0.7282690246899586,1.0,0.7650583312478877
500,2008-11-10,BBVA.MC,0.8099723998228815,0.7650583312478877,1.0
500,2008-11-11,TEF.MC,1.0,0.7243533839868158,0.797932598439985
500,2008-11-11,REP.MC,0.7243533839868158,1.0,0.7686350990203362
500,2008-11-11,BBVA.MC,0.797932598439985,0.7686350990203362,1.0
500,2008-11-12,TEF.MC,1.0,0.7240490701427791,0.7979003224803466
500,2008-11-12,REP.MC,0.7240490701427791,1.0,0.768475503194459
500,2008-11-12,BBVA.MC,0.7979003224803466,0.768475503194459,1.0
500,2008-11-13,TEF.MC,1.0,0.7246862331092112,0.7979907497389956
500,2008-11-13,REP.MC,0.7246862331092112,1.0,0.7686001218606437
500,2008-11-13,BBVA.MC,0.7979907497389956,0.7686001218606437,1.0
500,2008-11-14,TEF.MC,1.0,0.7244725665584723,0.7974875463119774
500,2008-11-14,REP.MC,0.7244725665584723,1.0,0.7686391319435958
500,2008-11-14,BBVA.MC,0.7974875463119774,0.7686391319435958,1.0
500,2008-11-17,TEF.MC,1.0,0.7256257328977709,0.7988756472510502
500,2008-11-17,REP.MC,0.7256257328977709,1.0,0.77026609427688
500,2008-11-17,BBVA.MC,0.7988756472510502,0.77026609427688,1.0
500,2008-11-18,TEF.MC,1.0,0.7260240599483513,0.7979748823540322
500,2008-11-18,REP.MC,0.7260240599483513,1.0,0.7683019602691782
500,2008-11-18,BBVA.MC,0.7979748823540322,0.7683019602691782,1.0
500,2008-11-19,TEF.MC,1.0,0.7259352544371895,0.7966337011259649
500,2008-11-19,REP.MC,0.7259352544371895,1.0,0.7694175412101529
500,2008-11-19,BBVA.MC,0.7966337011259649,0.7694175412101529,1.0
500,2008-11-20,TEF.MC,1.0,0.724546892852696,0.7947373960399211
500,2008-11-20,REP.MC,0.724546892852696,1.0,0.7700767752263331
500,2008-11-20,BBVA.MC,0.7947373960399211,0.7700767752263331,1.0
500,2008-11-21,TEF.MC,1.0,0.7200174432936685,0.793883983253608
500,2008-11-21,REP.MC,0.7200174432936685,1.0,0.7689628963862014
500,2008-11-21,BBVA.MC,0.793883983253608,0.7689628963862014,1.0
500,2008-11-24,TEF.MC,1.0,0.7272832284313868,0.8007178761295152
500,2008-11-24,REP.MC,0.7272832284313868,1.0,0.7746841716739695
500,2008-11-24,BBVA.MC,0.8007178761295152,0.7746841716739695,1.0
500,2008-11-25,TEF.MC,1.0,0.7263059943397598,0.8008530913320439
500,2008-11-25,REP.MC,0.7263059943397598,1.0,0.7724492488477938
500,2008-11-25,BBVA.MC,0.8008530913320439,0.7724492488477938,1.0
500,2008-11-26,TEF.MC,1.0,0.7261319730765857,0.7997534872786454
500,2008-11-26,REP.MC,0.7261319730765857,1.0,0.77256469068364
500,2008-11-26,BBVA.MC,0.7997534872786454,0.77256469068364,1.0
500,2008-11-27,TEF.MC,1.0,0.725362648591449,0.7994214500880297
500,2008-11-27,REP.MC,0.725362648591449,1.0,0.7734342438871206
500,2008-11-27,BBVA.MC,0.7994214500880297,0.7734342438871206,1.0
500,2008-11-28,TEF.MC,1.0,0.7250946284333902,0.7993620022209966
500,2008-11-28,REP.MC,0.7250946284333902,1.0,0.7732940228410462
500,2008-11-28,BBVA.MC,0.7993620022209966,0.7732940228410462,1.0
500,2008-12-01,TEF.MC,1.0,0.7257835971918587,0.7991273788202223
500,2008-12-01,REP.MC,0.7257835971918587,1.0,0.7764238001868811
500,2008-12-01,BBVA.MC,0.7991273788202223,0.7764238001868811,1.0
500,2008-12-02,TEF.MC,1.0,0.7265295460500263,0.7989702155407057
500,2008-12-02,REP.MC,0.7265295460500263,1.0,0.7763634867842176
500,2008-12-02,BBVA.MC,0.7989702155407057,0.7763634867842176,1.0
500,2008-12-03,TEF.MC,1.0,0.727184593944773,0.7988808525390381
500,2008-12-03,REP.MC,0.727184593944773,1.0,0.7764392246314065
500,2008-12-03,BBVA.MC,0.7988808525390381,0.7764392246314065,1.0
500,2008-12-04,TEF.MC,1.0,0.7268619721836767,0.7987440341466311
500,2008-12-04,REP.MC,0.7268619721836767,1.0,0.7753523344728209
500,2008-12-04,BBVA.MC,0.7987440341466311,0.7753523344728209,1.0
500,2008-12-05,TEF.MC,1.0,0.7289894803095264,0.7996928101832109
500,2008-12-05,REP.MC,0.7289894803095264,1.0,0.7757598673432109
500,2008-12-05,BBVA.MC,0.7996928101832109,0.7757598673432109,1.0
500,2008-12-08,TEF.MC,1.0,0.7315788658113705,0.8018212317439326
500,2008-12-08,REP.MC,0.7315788658113705,1.0,0.7788866144190122
500,2008-12-08,BBVA.MC,0.8018212317439326,0.7788866144190122,1.0
500,2008-12-09,TEF.MC,1.0,0.7316864781447194,0.8017908565683298
500,2008-12-09,REP.MC,0.7316864781447194,1.0,0.7791609764746074
500,2008-12-09,BBVA.MC,0.8017908565683298,0.7791609764746074,1.0
500,2008-12-10,TEF.MC,1.0,0.7315557455054152,0.8011159876018533
500,2008-12-10,REP.MC,0.7315557455054152,1.0,0.7788525549395896
500,2008-12-10,BBVA.MC,0.8011159876018533,0.7788525549395896,1.0
500,2008-12-11,TEF.MC,1.0,0.7314989918838499,0.801114650112251
500,2008-12-11,REP.MC,0.7314989918838499,1.0,0.778910780421117
500,2008-12-11,BBVA.MC,0.801114650112251,0.778910780421117,1.0
500,2008-12-12,TEF.MC,1.0,0.7318907914261705,0.801455268785379
500,2008-12-12,REP.MC,0.7318907914261705,1.0,0.7799550120378155
500,2008-12-12,BBVA.MC,0.801455268785379,0.7799550120378155,1.0
500,2008-12-15,TEF.MC,1.0,0.7318298966012626,0.8014213899291607
500,2008-12-15,REP.MC,0.7318298966012626,1.0,0.7801046870578668
500,2008-12-15,BBVA.MC,0.8014213899291607,0.7801046870578668,1.0
500,2008-12-16,TEF.MC,1.0,0.7316273303569651,0.8012109186502366
500,2008-12-16,REP.MC,0.7316273303569651,1.0,0.7798827302433933
500,2008-12-16,BBVA.MC,0.8012109186502366,0.7798827302433933,1.0
500,2008-12-17,TEF.MC,1.0,0.7316867573328347,0.8011400127518271
500,2008-12-17,REP.MC,0.7316867573328347,1.0,0.7801307615399219
500,2008-12-17,BBVA.MC,0.8011400127518271,0.7801307615399219,1.0
500,2008-12-18,TEF.MC,1.0,0.7319710826644289,0.8010174033674213
500,2008-12-18,REP.MC,0.7319710826644289,1.0,0.7799435884460864
500,2008-12-18,BBVA.MC,0.8010174033674213,0.7799435884460864,1.0
500,2008-12-19,TEF.MC,1.0,0.7328868102804864,0.8013331393813032
500,2008-12-19,REP.MC,0.7328868102804864,1.0,0.7799624638203208
500,2008-12-19,BBVA.MC,0.8013331393813032,0.7799624638203208,1.0
500,2008-12-22,TEF.MC,1.0,0.7330808918052897,0.8016985726958694
500,2008-12-22,REP.MC,0.7330808918052897,1.0,0.7799566050906018
500,2008-12-22,BBVA.MC,0.8016985726958694,0.7799566050906018,1.0
500,2008-12-23,TEF.MC,1.0,0.7330156362724795,0.8018084020273232
500,2008-12-23,REP.MC,0.7330156362724795,1.0,0.7800425284366259
500,2008-12-23,BBVA.MC,0.8018084020273232,0.7800425284366259,1.0
500,2008-12-29,TEF.MC,1.0,0.7325942263696763,0.802072291934563
500,2008-12-29,REP.MC,0.7325942263696763,1.0,0.7792145080963762
500,2008-12-29,BBVA.MC,0.802072291934563,0.7792145080963762,1.0
500,2008-12-30,TEF.MC,1.0,0.732541224537631,0.8018910755194542
500,2008-12-30,REP.MC,0.732541224537631,1.0,0.7795889816826289
500,2008-12-30,BBVA.MC,0.8018910755194542,0.7795889816826289,1.0
500,2009-01-02,TEF.MC,1.0,0.7339565206406489,0.8027543820979431
500,2009-01-02,REP.MC,0.7339565206406489,1.0,0.7813510510332832
500,2009-01-02,BBVA.MC,0.8027543820979431,0.7813510510332832,1.0
500,2009-01-05,TEF.MC,1.0,0.7341214781502089,0.8028396374644909
500,2009-01-05,REP.MC,0.7341214781502089,1.0,0.7813789234725075
500,2009-01-05,BBVA.MC,0.8028396374644909,0.7813789234725075,1.0
500,2009-01-06,TEF.MC,1.0,0.7337828660796587,0.8025279610652316
500,2009-01-06,REP.MC,0.7337828660796587,1.0,0.7815972973262396
500,2009-01-06,BBVA.MC,0.8025279610652316,0.7815972973262396,1.0
500,2009-01-07,TEF.MC,1.0,0.7341196624588621,0.80294521993886
500,2009-01-07,REP.MC,0.7341196624588621,1.0,0.7821113054860955
500,2009-01-07,BBVA.MC,0.80294521993886,0.7821113054860955,1.0
500,2009-01-08,TEF.MC,1.0,0.7333963604523417,0.8027888021725474
500,2009-01-08,REP.MC,0.7333963604523417,1.0,0.7800975815009634
500,2009-01-08,BBVA.MC,0.8027888021725474,0.7800975815009634,1.0
500,2009-01-09,TEF.MC,1.0,0.733279047240533,0.8027337675098203
500,2009-01-09,REP.MC,0.733279047240533,1.0,0.7798873186010484
500,2009-01-09,BBVA.MC,0.8027337675098203,0.7798873186010484,1.0
500,2009-01-12,TEF.MC,1.0,0.7331553463920312,0.8027568061251996
500,2009-01-12,REP.MC,0.7331553463920312,1.0,0.7803216111037686
500,2009-01-12,BBVA.MC,0.8027568061251996,0.7803216111037686,1.0
500,2009-01-13,TEF.MC,1.0,0.7327767036881436,0.8029116325673341
500,2009-01-13,REP.MC,0.7327767036881436,1.0,0.7785350852795373
500,2009-01-13,BBVA.MC,0.8029116325673341,0.7785350852795373,1.0
500,2009-01-14,TEF.MC,1.0,0.7322012257137496,0.8042960434699361
500,2009-01-14,REP.MC,0.7322012257137496,1.0,0.7757890989629929
500,2009-01-14,BBVA.MC,0.8042960434699361,0.7757890989629929,1.0
500,2009-01-15,TEF.MC,1.0,0.7321984530731422,0.8040698809456226
500,2009-01-15,REP.MC,0.7321984530731422,1.0,0.7740718583655389
500,2009-01-15,BBVA.MC,0.8040698809456226,0.7740718583655389,1.0
500,2009-01-16,TEF.MC,1.0,0.731985315108215,0.8024599869560457
500,2009-01-16,REP.MC,0.731985315108215,1.0,0.7735307401016904
500,2009-01-16,BBVA.MC,0.8024599869560457,0.7735307401016904,1.0
500,2009-01-19,TEF.MC,1.0,0.7319362517074238,0.800586906952048
500,2009-01-19,REP.MC,0.7319362517074238,1.0,0.7725319916835509
500,2009-01-19,BBVA.MC,0.800586906952048,0.7725319916835509,1.0
500,2009-01-20,TEF.MC,1.0,0.7319336188535157,0.7977866237417575
500,2009-01-20,REP.MC,0.7319336188535157,1.0,0.7722274927298538
500,2009-01-20,BBVA.MC,0.7977866237417575,0.7722274927298538,1.0
500,2009-01-21,TEF.MC,1.0,0.7318746486249673,0.798079884304466
500,2009-01-21,REP.MC,0.7318746486249673,1.0,0.772134741983518
500,2009-01-21,BBVA.MC,0.798079884304466,0.772134741983518,1.0
500,2009-01-22,TEF.MC,1.0,0.7310692689216801,0.7980777173136299
500,2009-01-22,REP.MC,0.7310692689216801,1.0,0.7719194470745281
500,2009-01-22,BBVA.MC,0.7980777173136299,0.7719194470745281,1.0
500,2009-01-23,TEF.MC,1.0,0.7308558787376869,0.798026462366168
500,2009-01-23,REP.MC,0.7308558787376869,1.0,0.7719158167738943
500,2009-01-23,BBVA.MC,0.798026462366168,0.7719158167738943,1.0
500,2009-01-26,TEF.MC,1.0,0.7305496313011813,0.7955511861785093
500,2009-01-26,REP.MC,0.7305496313011813,1.0,0.772798654082283
500,2009-01-26,BBVA.MC,0.7955511861785093,0.772798654082283,1.0
500,2009-01-27,TEF.MC,1.0,0.7283125622926825,0.7895822384687988
500,2009-01-27,REP.MC,0.7283125622926825,1.0,0.7730165272418794
500,2009-01-27,BBVA.MC,0.7895822384687988,0.7730165272418794,1.0
500,2009-01-28,TEF.MC,1.0,0.7290935398156383,0.7871162658150862
500,2009-01-28,REP.MC,0.7290935398156383,1.0,0.7703371108912236
500,2009-01-28,BBVA.MC,0.7871162658150862,0.7703371108912236,1.0
500,2009-01-29,TEF.MC,1.0,0.7281495173369507,0.7877989809118287
500,2009-01-29,REP.MC,0.7281495173369507,1.0,0.7701668504871164
500,2009-01-29,BBVA.MC,0.7877989809118287,0.7701668504871164,1.0
500,2009-01-30,TEF.MC,1.0,0.7281590441079254,0.7875569825764432
500,2009-01-30,REP.MC,0.7281590441079254,1.0,0.7693124246087291
500,2009-01-30,BBVA.MC,0.7875569825764432,0.7693124246087291,1.0
500,2009-02-02,TEF.MC,1.0,0.7282455236695404,0.7875434129275084
500,2009-02-02,REP.MC,0.7282455236695404,1.0,0.7695247148576574
500,2009-02-02,BBVA.MC,0.7875434129275084,0.7695247148576574,1.0
500,2009-02-03,TEF.MC,1.0,0.7283814271414084,0.7880183816766196
500,2009-02-03,REP.MC,0.7283814271414084,1.0,0.7695985074514876
500,2009-02-03,BBVA.MC,0.7880183816766196,0.7695985074514876,1.0
500,2009-02-04,TEF.MC,1.0,0.7289097994832673,0.7883566176553994
500,2009-02-04,REP.MC,0.7289097994832673,1.0,0.7701086302266215
500,2009-02-04,BBVA.MC,0.7883566176553994,0.7701086302266215,1.0
500,2009-02-05,TEF.MC,1.0,0.7288611647622418,0.7882387476005229
500,2009-02-05,REP.MC,0.7288611647622418,1.0,0.7700841899918569
500,2009-02-05,BBVA.MC,0.7882387476005229,0.7700841899918569,1.0
500,2009-02-06,TEF.MC,1.0,0.7295702223810475,0.789126470354712
500,2009-02-06,REP.MC,0.7295702223810475,1.0,0.7702203926023248
500,2009-02-06,BBVA.MC,0.789126470354712,0.7702203926023248,1.0
500,2009-02-09,TEF.MC,1.0,0.7292843689001329,0.7892001910709204
500,2009-02-09,REP.MC,0.7292843689001329,1.0,0.7700108169563316
500,2009-02-09,BBVA.MC,0.7892001910709204,0.7700108169563316,1.0
500,2009-02-10,TEF.MC,1.0,0.7298128580034988,0.7897050007132561
500,2009-02-10,REP.MC,0.7298128580034988,1.0,0.7704595330866579
500,2009-02-10,BBVA.MC,0.7897050007132561,0.7704595330866579,1.0
500,2009-02-11,TEF.MC,1.0,0.729913298994093,0.7896957772619668
500,2009-02-11,REP.MC,0.729913298994093,1.0,0.7705788466713629
500,2009-02-11,BBVA.MC,0.7896957772619668,0.7705788466713629,1.0
500,2009-02-12,TEF.MC,1.0,0.7304363208766324,0.7902516841305943
500,2009-02-12,REP.MC,0.7304363208766324,1.0,0.7709646452799291
500,2009-02-12,BBVA.MC,0.7902516841305943,0.7709646452799291,1.0
500,2009-02-13,TEF.MC,1.0,0.7296900680710944,0.7872208959420993
500,2009-02-13,REP.MC,0.7296900680710944,1.0,0.7706100979683298
500,2009-02-13,BBVA.MC,0.7872208959420993,0.7706100979683298,1.0
500,2009-02-16,TEF.MC,1.0,0.7298389320255906,0.7857796764610518
500,2009-02-16,REP.MC,0.7298389320255906,1.0,0.7693830808420987
500,2009-02-16,BBVA.MC,0.7857796764610518,0.7693830808420987,1.0
500,2009-02-17,TEF.MC,1.0,0.7296072997661679,0.7832244792201764
500,2009-02-17,REP.MC,0.7296072997661679,1.0,0.7688410527773687
500,2009-02-17,BBVA.MC,0.7832244792201764,0.7688410527773687,1.0
500,2009-02-18,TEF.MC,1.0,0.7287402883309919,0.7805189886866878
500,2009-02-18,REP.MC,0.7287402883309919,1.0,0.7680230082198097
500,2009-02-18,BBVA.MC,0.7805189886866878,0.7680230082198097,1.0
500,2009-02-19,TEF.MC,1.0,0.7281977396993675,0.7803628957390708
500,2009-02-19,REP.MC,0.7281977396993675,1.0,0.7677246156520627
500,2009-02-19,BBVA.MC,0.7803628957390708,0.7677246156520627,1.0
500,2009-02-20,TEF.MC,1.0,0.7259915422870581,0.778793082050822
500,2009-02-20,REP.MC,0.7259915422870581,1.0,0.7708549324548926
500,2009-02-20,BBVA.MC,0.778793082050822,0.7708549324548926,1.0
500,2009-02-23,TEF.MC,1.0,0.7250031974230605,0.7759160603592298
500,2009-02-23,REP.MC,0.7250031974230605,1.0,0.7709808559739625
500,2009-02-23,BBVA.MC,0.7759160603592298,0.7709808559739625,1.0
500,2009-02-24,TEF.MC,1.0,0.7242911150896034,0.7755349401765376
500,2009-02-24,REP.MC,0.7242911150896034,1.0,0.7711122172279188
500,2009-02-24,BBVA.MC,0.7755349401765376,0.7711122172279188,1.0
500,2009-02-25,TEF.MC,1.0,0.7243350029140626,0.775256470982834
500,2009-02-25,REP.MC,0.7243350029140626,1.0,0.7707946325043791
500,2009-02-25,BBVA.MC,0.775256470982834,0.7707946325043791,1.0
500,2009-02-26,TEF.MC,1.0,0.7259352899370459,0.77764449567603
500,2009-02-26,REP.MC,0.7259352899370459,1.0,0.7721483552650422
500,2009-02-26,BBVA.MC,0.77764449567603,0.7721483552650422,1.0
500,2009-02-27,TEF.MC,1.0,0.7250104055462728,0.7764830850828126
500,2009-02-27,REP.MC,0.7250104055462728,1.0,0.7733025540690858
500,2009-02-27,BBVA.MC,0.7764830850828126,0.7733025540690858,1.0
500,2009-03-02,TEF.MC,1.0,0.7248263826491793,0.7699232847109322
500,2009-03-02,REP.MC,0.7248263826491793,1.0,0.7726498012652376
500,2009-03-02,BBVA.MC,0.7699232847109322,0.7726498012652376,1.0
500,2009-03-03,TEF.MC,1.0,0.7245701594041184,0.76885656670724
500,2009-03-03,REP.MC,0.7245701594041184,1.0,0.7725335118323462
500,2009-03-03,BBVA.MC,0.76885656670724,0.7725335118323462,1.0
500,2009-03-04,TEF.MC,1.0,0.7225601803260774,0.7680211447238104
500,2009-03-04,REP.MC,0.7225601803260774,1.0,0.7720438339442627
500,2009-03-04,BBVA.MC,0.7680211447238104,0.7720438339442627,1.0
500,2009-03-05,TEF.MC,1.0,0.7229199242494144,0.7670140014452496
500,2009-03-05,REP.MC,0.7229199242494144,1.0,0.7716710068396108
500,2009-03-05,BBVA.MC,0.7670140014452496,0.7716710068396108,1.0
500,2009-03-06,TEF.MC,1.0,0.7228725407901796,0.7671142692508598
500,2009-03-06,REP.MC,0.7228725407901796,1.0,0.7721917894371048
500,2009-03-06,BBVA.MC,0.7671142692508598,0.7721917894371048,1.0
500,2009-03-09,TEF.MC,1.0,0.7232862439060094,0.7656700244427411
500,2009-03-09,REP.MC,0.7232862439060094,1.0,0.7729631512192333
500,2009-03-09,BBVA.MC,0.7656700244427411,0.7729631512192333,1.0
500,2009-03-10,TEF.MC,1.0,0.7232561225005586,0.7620531559116575
500,2009-03-10,REP.MC,0.7232561225005586,1.0,0.7748095334087426
500,2009-03-10,BBVA.MC,0.7620531559116575,0.7748095334087426,1.0
500,2009-03-11,TEF.MC,1.0,0.7233868754620101,0.7613172031994013
500,2009-03-11,REP.MC,0.7233868754620101,1.0,0.7748292590498881
500,2009-03-11,BBVA.MC,0.7613172031994013,0.7748292590498881,1.0
500,2009-03-12,TEF.MC,1.0,0.7224618408674248,0.7614175522654185
500,2009-03-12,REP.MC,0.7224618408674248,1.0,0.773380220699374
500,2009-03-12,BBVA.MC,0.7614175522654185,0.773380220699374,1.0
500,2009-03-13,TEF.MC,1.0,0.7224645696093049,0.761702060552479
500,2009-03-13,REP.MC,0.7224645696093049,1.0,0.7730631885070813
500,2009-03-13,BBVA.MC,0.761702060552479,0.7730631885070813,1.0
500,2009-03-16,TEF.MC,1.0,0.7229891139885142,0.7625808811864931
500,2009-03-16,REP.MC,0.7229891139885142,1.0,0.7731635950168524
500,2009-03-16,BBVA.MC,0.7625808811864931,0.7731635950168524,1.0
500,2009-03-17,TEF.MC,1.0,0.7234036482811582,0.7625771776840741
500,2009-03-17,REP.MC,0.7234036482811582,1.0,0.773853541804171
500,2009-03-17,BBVA.MC,0.7625771776840741,0.773853541804171,1.0
500,2009-03-18,TEF.MC,1.0,0.7236427011233336,0.7622782833988044
500,2009-03-18,REP.MC,0.7236427011233336,1.0,0.7734758382663055
500,2009-03-18,BBVA.MC,0.7622782833988044,0.7734758382663055,1.0
500,2009-03-19,TEF.MC,1.0,0.7225055650053042,0.7607820979101415
500,2009-03-19,REP.MC,0.7225055650053042,1.0,0.7734722097383075
500,2009-03-19,BBVA.MC,0.7607820979101415,0.7734722097383075,1.0
500,2009-03-20,TEF.MC,1.0,0.722314384201407,0.7607347934237924
500,2009-03-20,REP.MC,0.722314384201407,1.0,0.7734491563099911
500,2009-03-20,BBVA.MC,0.7607347934237924,0.7734491563099911,1.0
500,2009-03-23,TEF.MC,1.0,0.7230165559950245,0.7605767309295557
500,2009-03-23,REP.MC,0.7230165559950245,1.0,0.7751983486141194
500,2009-03-23,BBVA.MC,0.7605767309295557,0.7751983486141194,1.0
500,2009-03-24,TEF.MC,1.0,0.7229363387296164,0.7600018053651805
500,2009-03-24,REP.MC,0.7229363387296164,1.0,0.7746564668018778
500,2009-03-24,BBVA.MC,0.7600018053651805,0.7746564668018778,1.0
500,2009-03-25,TEF.MC,1.0,0.7227062032364249,0.7597759988603153
500,2009-03-25,REP.MC,0.7227062032364249,1.0,0.775014243802155
500,2009-03-25,BBVA.MC,0.7597759988603153,0.775014243802155,1.0
500,2009-03-26,TEF.MC,1.0,0.7226544919034524,0.75971163880376
500,2009-03-26,REP.MC,0.7226544919034524,1.0,0.775103303969917
500,2009-03-26,BBVA.MC,0.75971163880376,0.775103303969917,1.0
500,2009-03-27,TEF.MC,1.0,0.7227884740744266,0.7600932434822948
500,2009-03-27,REP.MC,0.7227884740744266,1.0,0.7749330635779852
500,2009-03-27,BBVA.MC,0.7600932434822948,0.7749330635779852,1.0
500,2009-03-30,TEF.MC,1.0,0.7231574196752906,0.7580494779408583
500,2009-03-30,REP.MC,0.7231574196752906,1.0,0.7760380828725474
500,2009-03-30,BBVA.MC,0.7580494779408583,0.7760380828725474,1.0
500,2009-03-31,TEF.MC,1.0,0.7240267747247288,0.7580802547105173
500,2009-03-31,REP.MC,0.7240267747247288,1.0,0.777974820140381
500,2009-03-31,BBVA.MC,0.7580802547105173,0.777974820140381,1.0
500,2009-04-01,TEF.MC,1.0,0.7239467814983416,0.7574701043479307
500,2009-04-01,REP.MC,0.7239467814983416,1.0,0.7780654664784121
500,2009-04-01,BBVA.MC,0.7574701043479307,0.7780654664784121,1.0
500,2009-04-02,TEF.MC,1.0,0.7243295885308034,0.7539116894135877
500,2009-04-02,REP.MC,0.7243295885308034,1.0,0.7796805648371757
500,2009-04-02,BBVA.MC,0.7539116894135877,0.7796805648371757,1.0
500,2009-04-03,TEF.MC,1.0,0.723958861209579,0.752711375478357
500,2009-04-03,REP.MC,0.723958861209579,1.0,0.7795541533487305
500,2009-04-03,BBVA.MC,0.752711375478357,0.7795541533487305,1.0
500,2009-04-06,TEF.MC,1.0,0.7238498016572437,0.7526929843858544
500,2009-04-06,REP.MC,0.7238498016572437,1.0,0.7795604019319727
500,2009-04-06,BBVA.MC,0.7526929843858544,0.7795604019319727,1.0
500,2009-04-07,TEF.MC,1.0,0.7237485328888453,0.7524243331532877
500,2009-04-07,REP.MC,0.7237485328888453,1.0,0.7787313599929693
500,2009-04-07,BBVA.MC,0.7524243331532877,0.7787313599929693,1.0
500,2009-04-08,TEF.MC,1.0,0.7235769012757735,0.7512023603612423
500,2009-04-08,REP.MC,0.7235769012757735,1.0,0.7789006879968358
500,2009-04-08,BBVA.MC,0.7512023603612423,0.7789006879968358,1.0
500,2009-04-09,TEF.MC,1.0,0.7231912907062339,0.7434193976182416
500,2009-04-09,REP.MC,0.7231912907062339,1.0,0.7766705934724165
500,2009-04-09,BBVA.MC,0.7434193976182416,0.7766705934724165,1.0
500,2009-04-14,TEF.MC,1.0,0.7223582171922653,0.7401784922446598
500,2009-04-14,REP.MC,0.7223582171922653,1.0,0.775323618452827
500,2009-04-14,BBVA.MC,0.7401784922446598,0.775323618452827,1.0
500,2009-04-15,TEF.MC,1.0,0.7211747449568809,0.739916735270035
500,2009-04-15,REP.MC,0.7211747449568809,1.0,0.7755064132305248
500,2009-04-15,BBVA.MC,0.739916735270035,0.7755064132305248,1.0
500,2009-04-16,TEF.MC,1.0,0.7214935630887327,0.7401781462250533
500,2009-04-16,REP.MC,0.7214935630887327,1.0,0.7756824656826813
500,2009-04-16,BBVA.MC,0.7401781462250533,0.7756824656826813,1.0
500,2009-04-17,TEF.MC,1.0,0.7210740389887514,0.740371534230919
500,2009-04-17,REP.MC,0.7210740389887514,1.0,0.775680361224916
500,2009-04-17,BBVA.MC,0.740371534230919,0.775680361224916,1.0
500,2009-04-20,TEF.MC,1.0,0.7219195567775405,0.7411581465146524
500,2009-04-20,REP.MC,0.7219195567775405,1.0,0.7768628280642712
500,2009-04-20,BBVA.MC,0.7411581465146524,0.7768628280642712,1.0
500,2009-04-21,TEF.MC,1.0,0.7218298683374678,0.7415346684387409
500,2009-04-21,REP.MC,0.7218298683374678,1.0,0.7768904697072527
500,2009-04-21,BBVA.MC,0.7415346684387409,0.7768904697072527,1.0
500,2009-04-22,TEF.MC,1.0,0.7217651999798682,0.740941480498294
500,2009-04-22,REP.MC,0.7217651999798682,1.0,0.7772420867450912
500,2009-04-22,BBVA.MC,0.740941480498294,0.7772420867450912,1.0
500,2009-04-23,TEF.MC,1.0,0.7215728871037379,0.7406887594904181
500,2009-04-23,REP.MC,0.7215728871037379,1.0,0.7770486107185856
500,2009-04-23,BBVA.MC,0.7406887594904181,0.7770486107185856,1.0
500,2009-04-24,TEF.MC,1.0,0.7205056686080777,0.7400641731571502
500,2009-04-24,REP.MC,0.7205056686080777,1.0,0.777582260503985
500,2009-04-24,BBVA.MC,0.7400641731571502,0.777582260503985,1.0
500,2009-04-27,TEF.MC,1.0,0.7207398190958697,0.7404416562655562
500,2009-04-27,REP.MC,0.7207398190958697,1.0,0.7777122727659014
500,2009-04-27,BBVA.MC,0.7404416562655562,0.7777122727659014,1.0
500,2009-04-28,TEF.MC,1.0,0.7207797846714228,0.7404281290644309
500,2009-04-28,REP.MC,0.7207797846714228,1.0,0.7777714557070875
500,2009-04-28,BBVA.MC,0.7404281290644309,0.7777714557070875,1.0
500,2009-04-29,TEF.MC,1.0,0.720010946643702,0.7388235245607641
500,2009-04-29,REP.MC,0.720010946643702,1.0,0.7780329677930196
500,2009-04-29,BBVA.MC,0.7388235245607641,0.7780329677930196,1.0
500,2009-04-30,TEF.MC,1.0,0.7185274729382992,0.7358404935154652
500,2009-04-30,REP.MC,0.7185274729382992,1.0,0.7779523795828222
500,2009-04-30,BBVA.MC,0.7358404935154652,0.7779523795828222,1.0
500,2009-05-04,TEF.MC,1.0,0.7190114112315545,0.7348323418709085
500,2009-05-04,REP.MC,0.7190114112315545,1.0,0.7775060277780227
500,2009-05-04,BBVA.MC,0.7348323418709085,0.7775060277780227,1.0
500,2009-05-05,TEF.MC,1.0,0.7190690458756689,0.7346785558842893
500,2009-05-05,REP.MC,0.7190690458756689,1.0,0.7776564308894361
500,2009-05-05,BBVA.MC,0.7346785558842893,0.7776564308894361,1.0
500,2009-05-06,TEF.MC,1.0,0.7194055647770143,0.7348758186760057
500,2009-05-06,REP.MC,0.7194055647770143,1.0,0.7779367815951387
500,2009-05-06,BBVA.MC,0.7348758186760057,0.7779367815951387,1.0
500,2009-05-07,TEF.MC,1.0,0.7200039824452312,0.7349402112779594
500,2009-05-07,REP.MC,0.7200039824452312,1.0,0.778415693982745
500,2009-05-07,BBVA.MC,0.7349402112779594,0.778415693982745,1.0
500,2009-05-08,TEF.MC,1.0,0.7188136607589662,0.7337233047465989
500,2009-05-08,REP.MC,0.7188136607589662,1.0,0.7789786611365803
